product_id,quantity,unit_price,subtotal,sale_index
14,4,15500.0,62000.0,201
33,1,180.0,180.0,201
44,1,1125.0,1125.0,202
33,2,162.0,324.0,202
47,2,304.0,608.0,202
55,4,162.0,648.0,202
48,2,450.0,900.0,202
14,2,15500.0,31000.0,203
40,1,7650.0,7650.0,203
5,3,650.0,1950.0,203
44,5,1250.0,6250.0,203
11,5,1757.5,8787.5,203
47,4,320.0,1280.0,203
4,1,2090.0,2090.0,204
49,5,1200.0,6000.0,204
11,3,1850.0,5550.0,205
49,2,1200.0,2400.0,205
44,5,1250.0,6250.0,205
53,2,180.0,360.0,205
50,5,380.0,1900.0,206
55,5,171.0,855.0,206
34,1,378.0,378.0,206
9,4,12500.0,50000.0,206
53,3,171.0,513.0,207
30,5,380.0,1900.0,208
8,3,11875.0,35625.0,208
14,5,15500.0,77500.0,208
4,5,1980.0,9900.0,208
5,1,617.5,617.5,208
49,2,1140.0,2280.0,208
20,5,890.0,4450.0,208
24,3,361.0,1083.0,208
24,4,380.0,1520.0,209
16,1,315.0,315.0,209
18,5,171.0,855.0,209
32,3,1250.0,3750.0,210
40,4,7650.0,30600.0,210
10,3,4275.0,12825.0,210
15,1,480.0,480.0,211
49,5,1200.0,6000.0,212
52,1,750.0,750.0,212
4,1,2090.0,2090.0,212
28,3,220.0,660.0,212
17,5,550.0,2750.0,212
29,4,850.0,3400.0,212
11,5,1850.0,9250.0,213
32,4,1125.0,4500.0,213
53,2,162.0,324.0,213
31,4,450.0,1800.0,213
35,3,2250.0,6750.0,213
4,1,2090.0,2090.0,213
45,4,850.0,3400.0,213
21,1,617.5,617.5,214
13,3,2800.0,8400.0,214
7,1,3780.0,3780.0,214
52,2,675.0,1350.0,214
26,3,320.0,960.0,214
39,3,3500.0,10500.0,214
9,4,11250.0,45000.0,214
38,1,1250.0,1250.0,214
3,5,4500.0,22500.0,215
43,3,617.5,1852.5,215
18,4,190.0,760.0,215
15,4,432.0,1728.0,215
9,2,12500.0,25000.0,215
51,2,250.0,500.0,215
27,4,750.0,3000.0,216
16,5,332.5,1662.5,216
44,3,1187.5,3562.5,216
20,3,890.0,2670.0,216
21,5,585.0,2925.0,216
9,2,12500.0,25000.0,217
15,4,480.0,1920.0,218
34,1,420.0,420.0,218
28,4,220.0,880.0,219
16,3,350.0,1050.0,219
12,4,3200.0,12800.0,219
10,5,4500.0,22500.0,219
37,3,405.0,1215.0,219
21,5,650.0,3250.0,219
25,1,675.0,675.0,219
27,1,712.5,712.5,220
51,3,225.0,675.0,220
9,2,12500.0,25000.0,220
21,5,617.5,3087.5,220
25,4,712.5,2850.0,220
30,3,380.0,1140.0,221
7,4,4200.0,16800.0,221
46,3,1450.0,4350.0,221
48,2,450.0,900.0,221
29,5,765.0,3825.0,221
56,3,378.0,1134.0,221
3,2,4050.0,8100.0,222
10,5,4500.0,22500.0,222
24,1,380.0,380.0,223
40,1,8500.0,8500.0,223
12,3,3200.0,9600.0,223
44,5,1187.5,5937.5,224
55,5,171.0,855.0,224
11,4,1757.5,7030.0,224
41,4,5890.0,23560.0,224
51,2,250.0,500.0,224
24,4,380.0,1520.0,224
22,2,320.0,640.0,224
56,2,420.0,840.0,225
51,4,250.0,1000.0,226
46,1,1305.0,1305.0,227
57,4,150.0,600.0,227
14,2,15500.0,31000.0,227
38,5,1250.0,6250.0,227
12,3,3200.0,9600.0,227
55,3,180.0,540.0,228
15,2,432.0,864.0,228
1,1,1665.0,1665.0,228
31,5,450.0,2250.0,228
9,4,12500.0,50000.0,228
12,2,3200.0,6400.0,228
57,3,150.0,450.0,228
47,4,320.0,1280.0,228
1,2,1850.0,3700.0,229
57,2,135.0,270.0,229
6,2,7500.0,15000.0,229
20,3,890.0,2670.0,229
10,2,4500.0,9000.0,229
42,2,765.0,1530.0,230
26,5,304.0,1520.0,230
15,5,480.0,2400.0,230
40,4,8500.0,34000.0,230
57,5,150.0,750.0,230
39,3,3500.0,10500.0,230
34,1,420.0,420.0,231
22,2,320.0,640.0,231
12,5,2880.0,14400.0,231
35,5,2137.5,10687.5,231
42,2,765.0,1530.0,231
8,1,11875.0,11875.0,232
57,1,150.0,150.0,233
28,2,209.0,418.0,233
21,2,585.0,1170.0,233
17,3,550.0,1650.0,233
41,1,6200.0,6200.0,233
8,4,12500.0,50000.0,233
4,3,2200.0,6600.0,234
31,3,450.0,1350.0,234
38,2,1250.0,2500.0,234
1,5,1850.0,9250.0,235
9,1,11250.0,11250.0,235
3,4,4500.0,18000.0,235
29,5,807.5,4037.5,236
42,2,850.0,1700.0,236
4,4,2200.0,8800.0,236
19,5,252.0,1260.0,236
11,2,1850.0,3700.0,236
30,2,380.0,760.0,237
43,3,650.0,1950.0,237
38,5,1250.0,6250.0,237
34,3,378.0,1134.0,237
4,1,1980.0,1980.0,237
22,3,320.0,960.0,237
12,2,2880.0,5760.0,237
45,4,807.5,3230.0,238
13,2,2520.0,5040.0,239
48,4,450.0,1800.0,240
53,3,180.0,540.0,240
3,5,4275.0,21375.0,240
13,4,2520.0,10080.0,240
28,2,220.0,440.0,241
7,1,3990.0,3990.0,241
4,2,2090.0,4180.0,241
46,5,1450.0,7250.0,241
14,4,15500.0,62000.0,241
29,5,850.0,4250.0,242
30,3,380.0,1140.0,243
16,5,332.5,1662.5,243
42,5,765.0,3825.0,243
23,1,198.0,198.0,243
45,2,765.0,1530.0,243
40,2,7650.0,15300.0,243
50,3,380.0,1140.0,243
21,2,650.0,1300.0,244
38,2,1250.0,2500.0,244
51,4,250.0,1000.0,244
25,1,675.0,675.0,244
23,4,198.0,792.0,244
49,1,1200.0,1200.0,244
46,5,1450.0,7250.0,244
31,2,450.0,900.0,244
26,5,304.0,1520.0,245
40,5,8075.0,40375.0,245
43,4,650.0,2600.0,246
57,5,150.0,750.0,247
16,1,350.0,350.0,247
35,3,2250.0,6750.0,247
43,1,585.0,585.0,247
45,3,765.0,2295.0,247
21,4,617.5,2470.0,247
37,4,427.5,1710.0,247
34,4,420.0,1680.0,247
38,3,1250.0,3750.0,248
55,5,171.0,855.0,248
20,5,890.0,4450.0,248
29,4,850.0,3400.0,249
38,2,1250.0,2500.0,250
10,3,4275.0,12825.0,250
43,1,650.0,650.0,250
45,3,850.0,2550.0,250
53,3,171.0,513.0,250
22,4,288.0,1152.0,250
16,5,350.0,1750.0,251
30,5,361.0,1805.0,251
10,4,4500.0,18000.0,251
20,2,890.0,1780.0,251
12,3,3200.0,9600.0,251
31,5,405.0,2025.0,251
54,2,550.0,1100.0,252
47,1,304.0,304.0,252
28,5,209.0,1045.0,253
40,4,8500.0,34000.0,253
39,3,3500.0,10500.0,253
42,2,765.0,1530.0,253
48,1,450.0,450.0,253
25,4,750.0,3000.0,253
2,5,3200.0,16000.0,253
4,2,2090.0,4180.0,254
25,1,750.0,750.0,254
29,3,765.0,2295.0,254
52,2,750.0,1500.0,254
26,1,320.0,320.0,255
45,4,765.0,3060.0,255
24,1,380.0,380.0,256
15,2,480.0,960.0,256
11,1,1850.0,1850.0,256
46,1,1450.0,1450.0,257
42,1,850.0,850.0,257
45,4,850.0,3400.0,257
44,4,1187.5,4750.0,257
19,4,280.0,1120.0,257
7,5,3990.0,19950.0,257
15,1,432.0,432.0,258
13,4,2520.0,10080.0,258
54,3,495.0,1485.0,258
3,1,4500.0,4500.0,259
17,2,550.0,1100.0,260
55,4,171.0,684.0,260
29,1,807.5,807.5,260
20,2,890.0,1780.0,260
19,5,280.0,1400.0,260
7,5,4200.0,21000.0,260
5,4,650.0,2600.0,260
30,3,380.0,1140.0,261
56,4,399.0,1596.0,261
55,5,180.0,900.0,262
20,1,845.5,845.5,262
32,2,1250.0,2500.0,262
28,3,198.0,594.0,262
52,4,675.0,2700.0,262
44,4,1250.0,5000.0,262
37,3,450.0,1350.0,262
48,3,405.0,1215.0,262
41,2,6200.0,12400.0,263
23,2,220.0,440.0,263
26,1,320.0,320.0,263
42,5,765.0,3825.0,263
5,4,650.0,2600.0,263
43,3,617.5,1852.5,263
24,4,361.0,1444.0,264
9,5,12500.0,62500.0,264
33,3,180.0,540.0,264
15,4,480.0,1920.0,264
29,5,807.5,4037.5,264
26,4,288.0,1152.0,264
39,1,3500.0,3500.0,264
45,2,807.5,1615.0,265
29,1,850.0,850.0,265
10,4,4275.0,17100.0,266
32,5,1187.5,5937.5,266
29,3,850.0,2550.0,266
12,1,2880.0,2880.0,267
45,4,850.0,3400.0,267
48,3,450.0,1350.0,267
3,5,4500.0,22500.0,267
29,1,807.5,807.5,267
2,2,3200.0,6400.0,267
56,1,378.0,378.0,267
29,3,807.5,2422.5,268
30,5,361.0,1805.0,268
13,5,2800.0,14000.0,269
48,2,450.0,900.0,269
26,1,288.0,288.0,269
46,4,1377.5,5510.0,269
2,1,3200.0,3200.0,269
38,3,1250.0,3750.0,269
14,1,15500.0,15500.0,269
4,2,2200.0,4400.0,269
42,2,765.0,1530.0,270
9,1,12500.0,12500.0,270
42,4,850.0,3400.0,271
2,4,2880.0,11520.0,271
53,4,180.0,720.0,271
8,1,12500.0,12500.0,271
45,2,765.0,1530.0,271
13,2,2800.0,5600.0,272
24,2,380.0,760.0,272
35,2,2137.5,4275.0,273
32,4,1250.0,5000.0,273
54,1,550.0,550.0,273
49,4,1200.0,4800.0,273
27,2,750.0,1500.0,273
52,1,750.0,750.0,273
18,2,190.0,380.0,273
28,5,220.0,1100.0,274
8,1,11250.0,11250.0,274
16,5,332.5,1662.5,274
57,2,135.0,270.0,274
26,3,288.0,864.0,274
35,1,2250.0,2250.0,274
47,5,304.0,1520.0,274
23,2,198.0,396.0,275
31,1,405.0,405.0,275
47,1,304.0,304.0,275
33,4,180.0,720.0,275
44,1,1250.0,1250.0,275
32,5,1187.5,5937.5,275
17,3,550.0,1650.0,276
45,4,765.0,3060.0,276
19,4,280.0,1120.0,276
26,5,288.0,1440.0,276
9,2,11250.0,22500.0,276
32,2,1250.0,2500.0,276
22,1,320.0,320.0,276
28,4,220.0,880.0,277
48,2,450.0,900.0,278
2,1,3200.0,3200.0,278
21,2,585.0,1170.0,278
54,3,550.0,1650.0,278
41,4,6200.0,24800.0,278
47,5,320.0,1600.0,278
51,2,237.5,475.0,278
5,4,650.0,2600.0,278
42,4,850.0,3400.0,279
36,5,342.0,1710.0,279
43,4,650.0,2600.0,279
36,5,342.0,1710.0,280
54,4,550.0,2200.0,280
26,4,320.0,1280.0,280
49,3,1080.0,3240.0,280
17,4,495.0,1980.0,280
44,3,1250.0,3750.0,281
49,1,1080.0,1080.0,281
42,3,850.0,2550.0,281
45,4,850.0,3400.0,281
39,2,3500.0,7000.0,281
6,4,7500.0,30000.0,281
22,1,320.0,320.0,282
14,1,13950.0,13950.0,282
54,3,495.0,1485.0,282
9,4,12500.0,50000.0,282
7,3,4200.0,12600.0,282
4,4,1980.0,7920.0,283
40,3,7650.0,22950.0,284
17,2,550.0,1100.0,284
6,5,7500.0,37500.0,284
18,1,190.0,190.0,285
19,1,280.0,280.0,285
44,3,1125.0,3375.0,285
45,2,807.5,1615.0,285
37,5,405.0,2025.0,286
28,5,220.0,1100.0,287
40,4,7650.0,30600.0,287
3,4,4500.0,18000.0,287
32,4,1250.0,5000.0,287
6,3,7500.0,22500.0,287
36,2,380.0,760.0,287
52,5,750.0,3750.0,288
27,2,750.0,1500.0,288
25,1,750.0,750.0,288
37,2,405.0,810.0,288
12,3,3200.0,9600.0,288
11,2,1850.0,3700.0,288
4,2,2090.0,4180.0,289
32,4,1125.0,4500.0,289
21,3,617.5,1852.5,289
13,3,2660.0,7980.0,289
27,2,675.0,1350.0,289
37,3,450.0,1350.0,289
37,2,450.0,900.0,290
47,3,288.0,864.0,290
34,4,420.0,1680.0,290
51,1,237.5,237.5,290
11,3,1850.0,5550.0,290
55,2,180.0,360.0,290
16,5,350.0,1750.0,290
33,2,171.0,342.0,291
19,3,280.0,840.0,291
13,5,2520.0,12600.0,291
26,1,304.0,304.0,291
32,4,1187.5,4750.0,291
56,1,420.0,420.0,291
45,3,807.5,2422.5,291
44,1,1125.0,1125.0,291
23,4,209.0,836.0,292
15,2,456.0,912.0,292
13,4,2800.0,11200.0,292
31,1,450.0,450.0,292
52,3,750.0,2250.0,292
35,2,2025.0,4050.0,292
36,2,361.0,722.0,293
45,5,850.0,4250.0,293
10,2,4050.0,8100.0,293
3,3,4500.0,13500.0,293
49,5,1200.0,6000.0,293
44,2,1187.5,2375.0,294
32,4,1187.5,4750.0,294
41,5,5580.0,27900.0,294
9,2,11875.0,23750.0,294
36,4,342.0,1368.0,295
19,2,266.0,532.0,296
43,4,650.0,2600.0,296
15,5,480.0,2400.0,296
29,3,850.0,2550.0,296
52,4,750.0,3000.0,296
54,2,550.0,1100.0,296
2,2,3200.0,6400.0,297
30,4,380.0,1520.0,297
43,5,585.0,2925.0,297
11,2,1665.0,3330.0,297
41,2,5580.0,11160.0,298
56,5,420.0,2100.0,298
50,3,380.0,1140.0,299
57,4,150.0,600.0,299
38,5,1187.5,5937.5,299
28,2,220.0,440.0,299
30,3,342.0,1026.0,299
34,2,378.0,756.0,299
43,4,585.0,2340.0,299
19,5,252.0,1260.0,299
46,5,1450.0,7250.0,300
1,1,1850.0,1850.0,300
57,4,142.5,570.0,300
47,5,288.0,1440.0,300
34,4,399.0,1596.0,300
37,3,450.0,1350.0,300
43,5,650.0,3250.0,300
17,1,550.0,550.0,301
16,3,350.0,1050.0,301
5,1,650.0,650.0,301
55,1,180.0,180.0,301
7,2,3990.0,7980.0,301
45,4,850.0,3400.0,301
41,5,5580.0,27900.0,301
29,1,850.0,850.0,301
35,4,2250.0,9000.0,302
43,5,650.0,3250.0,302
6,5,7500.0,37500.0,302
4,1,2090.0,2090.0,302
50,3,361.0,1083.0,302
30,1,380.0,380.0,303
29,4,850.0,3400.0,303
55,4,180.0,720.0,303
5,5,617.5,3087.5,303
32,4,1187.5,4750.0,303
32,5,1250.0,6250.0,304
30,3,380.0,1140.0,304
4,5,2090.0,10450.0,304
37,1,450.0,450.0,304
21,4,650.0,2600.0,305
48,2,450.0,900.0,306
24,1,380.0,380.0,306
30,1,342.0,342.0,306
50,3,342.0,1026.0,306
33,4,171.0,684.0,306
19,1,280.0,280.0,306
8,2,12500.0,25000.0,307
10,4,4050.0,16200.0,307
47,4,320.0,1280.0,307
55,2,171.0,342.0,308
21,1,617.5,617.5,308
18,3,190.0,570.0,308
26,5,288.0,1440.0,308
22,4,320.0,1280.0,308
37,4,405.0,1620.0,308
37,2,427.5,855.0,309
43,3,585.0,1755.0,310
29,5,850.0,4250.0,310
57,5,150.0,750.0,310
34,2,420.0,840.0,310
8,3,12500.0,37500.0,310
23,1,220.0,220.0,310
32,5,1250.0,6250.0,310
21,2,617.5,1235.0,310
57,2,150.0,300.0,311
27,1,750.0,750.0,311
5,5,617.5,3087.5,311
54,4,495.0,1980.0,311
31,5,450.0,2250.0,311
15,1,432.0,432.0,311
16,5,332.5,1662.5,311
14,5,13950.0,69750.0,311
48,3,450.0,1350.0,312
28,2,220.0,440.0,312
45,2,850.0,1700.0,312
18,5,190.0,950.0,313
45,3,850.0,2550.0,313
30,3,380.0,1140.0,313
54,3,550.0,1650.0,313
23,4,220.0,880.0,314
56,5,399.0,1995.0,315
54,5,522.5,2612.5,316
34,2,378.0,756.0,317
51,4,250.0,1000.0,317
45,3,850.0,2550.0,317
38,3,1125.0,3375.0,317
57,5,142.5,712.5,317
17,4,522.5,2090.0,318
41,2,6200.0,12400.0,318
43,1,650.0,650.0,318
36,3,380.0,1140.0,318
48,5,450.0,2250.0,318
49,3,1080.0,3240.0,318
50,1,342.0,342.0,318
29,4,807.5,3230.0,318
27,4,750.0,3000.0,319
38,5,1125.0,5625.0,319
41,5,6200.0,31000.0,319
42,4,807.5,3230.0,319
13,4,2800.0,11200.0,319
5,2,650.0,1300.0,319
30,5,380.0,1900.0,319
21,1,585.0,585.0,319
33,1,171.0,171.0,320
24,4,380.0,1520.0,320
14,5,14725.0,73625.0,320
13,4,2520.0,10080.0,320
51,4,250.0,1000.0,320
22,3,288.0,864.0,320
40,1,8500.0,8500.0,320
37,3,405.0,1215.0,321
27,2,750.0,1500.0,321
53,1,180.0,180.0,321
35,5,2250.0,11250.0,321
45,5,765.0,3825.0,322
50,2,380.0,760.0,322
2,1,3040.0,3040.0,322
28,4,198.0,792.0,322
1,5,1665.0,8325.0,322
40,1,8500.0,8500.0,322
9,5,12500.0,62500.0,322
23,4,220.0,880.0,323
19,1,280.0,280.0,323
9,1,12500.0,12500.0,323
3,2,4275.0,8550.0,323
14,3,14725.0,44175.0,323
6,4,7125.0,28500.0,323
24,2,361.0,722.0,323
12,1,3200.0,3200.0,323
22,4,320.0,1280.0,324
10,5,4500.0,22500.0,324
15,3,480.0,1440.0,324
33,2,180.0,360.0,324
14,1,13950.0,13950.0,324
54,1,550.0,550.0,324
44,4,1250.0,5000.0,324
36,4,380.0,1520.0,324
13,3,2520.0,7560.0,325
32,3,1250.0,3750.0,325
43,4,585.0,2340.0,325
51,5,250.0,1250.0,325
15,3,480.0,1440.0,325
8,3,12500.0,37500.0,325
2,2,3200.0,6400.0,325
17,4,495.0,1980.0,326
24,2,342.0,684.0,327
47,3,304.0,912.0,327
28,3,220.0,660.0,327
14,3,14725.0,44175.0,327
49,5,1200.0,6000.0,327
4,4,2200.0,8800.0,327
43,3,650.0,1950.0,328
31,5,450.0,2250.0,328
48,5,427.5,2137.5,328
8,4,12500.0,50000.0,329
55,2,180.0,360.0,329
28,5,209.0,1045.0,329
7,2,3780.0,7560.0,329
47,4,320.0,1280.0,330
11,2,1850.0,3700.0,330
54,1,550.0,550.0,330
42,1,765.0,765.0,330
33,5,180.0,900.0,330
46,4,1377.5,5510.0,330
56,5,420.0,2100.0,330
41,4,6200.0,24800.0,331
1,3,1850.0,5550.0,331
27,4,712.5,2850.0,331
9,2,12500.0,25000.0,332
38,4,1187.5,4750.0,332
1,3,1850.0,5550.0,332
54,2,495.0,990.0,332
28,1,209.0,209.0,332
54,2,495.0,990.0,333
44,5,1187.5,5937.5,333
33,4,162.0,648.0,333
27,2,675.0,1350.0,333
11,2,1665.0,3330.0,333
3,2,4500.0,9000.0,333
23,1,220.0,220.0,333
5,1,617.5,617.5,334
19,2,266.0,532.0,334
54,4,550.0,2200.0,334
57,1,150.0,150.0,334
57,3,150.0,450.0,335
2,2,3200.0,6400.0,335
9,5,11875.0,59375.0,336
51,3,237.5,712.5,336
40,1,8500.0,8500.0,336
44,2,1250.0,2500.0,336
22,5,320.0,1600.0,336
32,1,1125.0,1125.0,337
2,5,2880.0,14400.0,337
17,4,522.5,2090.0,337
16,1,350.0,350.0,337
39,4,3500.0,14000.0,337
57,1,150.0,150.0,338
3,1,4050.0,4050.0,338
48,2,450.0,900.0,338
5,4,650.0,2600.0,338
8,3,12500.0,37500.0,338
51,5,237.5,1187.5,338
16,4,332.5,1330.0,338
11,4,1850.0,7400.0,338
9,5,12500.0,62500.0,339
55,3,171.0,513.0,339
43,2,650.0,1300.0,339
46,4,1377.5,5510.0,339
13,2,2660.0,5320.0,339
39,4,3325.0,13300.0,340
57,2,135.0,270.0,340
2,5,3200.0,16000.0,340
51,5,225.0,1125.0,340
28,1,198.0,198.0,340
43,3,650.0,1950.0,340
27,1,712.5,712.5,340
28,3,220.0,660.0,341
48,1,450.0,450.0,341
37,5,427.5,2137.5,342
52,5,750.0,3750.0,342
54,3,550.0,1650.0,343
23,1,209.0,209.0,344
54,2,495.0,990.0,344
33,2,171.0,342.0,344
45,2,850.0,1700.0,344
55,5,171.0,855.0,345
49,3,1200.0,3600.0,346
54,5,550.0,2750.0,346
3,2,4500.0,9000.0,346
12,1,3040.0,3040.0,346
22,4,304.0,1216.0,346
14,1,13950.0,13950.0,346
37,4,450.0,1800.0,347
4,3,2200.0,6600.0,347
49,4,1200.0,4800.0,348
45,1,850.0,850.0,348
14,5,15500.0,77500.0,349
10,2,4500.0,9000.0,349
30,5,380.0,1900.0,349
22,3,288.0,864.0,349
8,2,11875.0,23750.0,350
16,5,350.0,1750.0,350
3,2,4275.0,8550.0,350
36,3,342.0,1026.0,350
23,4,220.0,880.0,350
45,2,850.0,1700.0,351
57,5,150.0,750.0,351
13,2,2520.0,5040.0,351
14,4,15500.0,62000.0,351
38,3,1125.0,3375.0,351
54,5,522.5,2612.5,351
39,3,3500.0,10500.0,351
36,1,380.0,380.0,351
35,1,2250.0,2250.0,352
42,2,765.0,1530.0,352
30,5,342.0,1710.0,352
56,1,378.0,378.0,352
10,1,4275.0,4275.0,352
1,5,1850.0,9250.0,352
18,2,190.0,380.0,353
55,2,180.0,360.0,353
47,1,320.0,320.0,353
14,5,15500.0,77500.0,354
24,4,380.0,1520.0,354
31,5,405.0,2025.0,355
23,5,220.0,1100.0,355
39,2,3325.0,6650.0,356
12,1,3200.0,3200.0,356
8,1,11875.0,11875.0,356
4,5,2090.0,10450.0,356
5,3,650.0,1950.0,357
40,2,8075.0,16150.0,357
38,1,1187.5,1187.5,357
21,1,650.0,650.0,357
47,4,288.0,1152.0,357
27,3,750.0,2250.0,357
48,5,405.0,2025.0,357
38,5,1125.0,5625.0,358
4,3,2200.0,6600.0,359
2,2,3200.0,6400.0,359
20,3,801.0,2403.0,359
44,5,1187.5,5937.5,359
19,1,266.0,266.0,359
43,3,650.0,1950.0,359
3,3,4500.0,13500.0,359
52,2,675.0,1350.0,360
46,2,1450.0,2900.0,360
10,3,4050.0,12150.0,361
18,3,180.5,541.5,361
33,5,180.0,900.0,361
56,3,420.0,1260.0,361
13,1,2660.0,2660.0,361
20,5,845.5,4227.5,361
21,2,650.0,1300.0,361
27,2,750.0,1500.0,362
8,5,12500.0,62500.0,362
39,2,3500.0,7000.0,362
23,1,220.0,220.0,362
43,5,617.5,3087.5,363
9,1,12500.0,12500.0,363
42,3,807.5,2422.5,363
54,5,550.0,2750.0,363
34,3,420.0,1260.0,363
38,5,1125.0,5625.0,364
1,4,1665.0,6660.0,364
49,1,1200.0,1200.0,364
53,4,162.0,648.0,364
9,4,12500.0,50000.0,364
46,5,1377.5,6887.5,364
17,1,550.0,550.0,365
35,4,2025.0,8100.0,365
46,2,1450.0,2900.0,365
49,5,1200.0,6000.0,365
28,1,209.0,209.0,365
50,3,380.0,1140.0,365
19,2,280.0,560.0,365
31,1,450.0,450.0,365
18,3,171.0,513.0,366
31,2,450.0,900.0,366
34,2,420.0,840.0,366
5,3,650.0,1950.0,366
38,4,1125.0,4500.0,366
33,1,180.0,180.0,366
13,5,2800.0,14000.0,366
46,5,1305.0,6525.0,366
52,3,712.5,2137.5,367
33,5,180.0,900.0,367
12,1,3200.0,3200.0,367
11,2,1665.0,3330.0,367
16,4,350.0,1400.0,367
5,4,650.0,2600.0,367
44,4,1125.0,4500.0,367
26,1,304.0,304.0,368
34,3,399.0,1197.0,368
39,1,3500.0,3500.0,368
44,5,1250.0,6250.0,368
49,3,1080.0,3240.0,368
15,4,456.0,1824.0,368
12,5,3200.0,16000.0,368
12,1,3200.0,3200.0,369
33,4,162.0,648.0,369
53,4,180.0,720.0,369
38,3,1187.5,3562.5,369
26,4,320.0,1280.0,369
35,5,2250.0,11250.0,369
3,2,4500.0,9000.0,370
47,5,288.0,1440.0,370
56,5,378.0,1890.0,371
24,2,380.0,760.0,371
33,3,171.0,513.0,371
42,5,807.5,4037.5,371
9,5,12500.0,62500.0,371
55,5,171.0,855.0,371
31,1,405.0,405.0,372
10,2,4500.0,9000.0,372
19,3,280.0,840.0,372
39,5,3500.0,17500.0,372
38,1,1250.0,1250.0,373
55,5,180.0,900.0,373
53,3,162.0,486.0,373
12,2,3200.0,6400.0,373
46,5,1450.0,7250.0,373
17,3,550.0,1650.0,373
19,3,266.0,798.0,374
47,5,288.0,1440.0,374
11,2,1850.0,3700.0,374
4,4,2200.0,8800.0,374
1,2,1850.0,3700.0,374
17,5,550.0,2750.0,374
18,4,171.0,684.0,375
13,3,2800.0,8400.0,375
6,4,7125.0,28500.0,375
49,1,1200.0,1200.0,375
53,5,162.0,810.0,376
5,1,650.0,650.0,377
57,2,142.5,285.0,377
51,1,237.5,237.5,377
10,5,4500.0,22500.0,377
42,4,850.0,3400.0,377
38,4,1125.0,4500.0,377
29,1,765.0,765.0,377
9,5,12500.0,62500.0,377
27,2,712.5,1425.0,378
44,1,1250.0,1250.0,378
22,1,288.0,288.0,378
20,5,890.0,4450.0,378
11,4,1850.0,7400.0,378
4,1,2200.0,2200.0,378
45,2,850.0,1700.0,378
18,3,171.0,513.0,379
9,5,11250.0,56250.0,379
20,5,890.0,4450.0,379
2,4,3040.0,12160.0,379
41,3,6200.0,18600.0,379
26,4,320.0,1280.0,380
54,5,495.0,2475.0,380
41,3,6200.0,18600.0,380
27,1,750.0,750.0,381
49,2,1080.0,2160.0,381
16,3,350.0,1050.0,381
30,2,380.0,760.0,381
40,3,7650.0,22950.0,382
16,3,332.5,997.5,382
35,1,2137.5,2137.5,382
52,2,712.5,1425.0,382
29,4,807.5,3230.0,382
48,4,450.0,1800.0,383
49,1,1080.0,1080.0,383
16,3,332.5,997.5,383
14,2,13950.0,27900.0,383
9,5,11250.0,56250.0,384
46,5,1305.0,6525.0,384
55,4,171.0,684.0,384
14,3,14725.0,44175.0,384
23,3,220.0,660.0,384
54,2,550.0,1100.0,384
19,5,280.0,1400.0,384
3,1,4275.0,4275.0,385
47,5,288.0,1440.0,386
23,1,220.0,220.0,386
34,5,420.0,2100.0,386
22,2,304.0,608.0,386
28,1,220.0,220.0,386
54,1,550.0,550.0,386
12,5,2880.0,14400.0,387
29,2,765.0,1530.0,387
42,2,850.0,1700.0,387
57,1,135.0,135.0,387
49,4,1080.0,4320.0,387
36,3,380.0,1140.0,387
39,4,3500.0,14000.0,388
37,4,450.0,1800.0,388
18,4,180.5,722.0,388
19,1,266.0,266.0,388
33,2,180.0,360.0,388
25,4,750.0,3000.0,389
54,4,550.0,2200.0,389
48,2,450.0,900.0,389
34,1,420.0,420.0,389
11,4,1850.0,7400.0,390
13,1,2800.0,2800.0,390
19,3,252.0,756.0,390
35,4,2025.0,8100.0,390
36,4,342.0,1368.0,390
7,1,4200.0,4200.0,391
35,3,2250.0,6750.0,391
53,2,180.0,360.0,391
11,3,1850.0,5550.0,391
44,3,1250.0,3750.0,391
42,5,850.0,4250.0,391
26,1,304.0,304.0,392
1,1,1757.5,1757.5,393
32,1,1250.0,1250.0,393
7,4,3990.0,15960.0,393
42,5,850.0,4250.0,393
20,3,845.5,2536.5,394
37,2,405.0,810.0,394
33,2,180.0,360.0,395
57,4,142.5,570.0,395
14,2,15500.0,31000.0,395
46,2,1377.5,2755.0,395
12,5,2880.0,14400.0,395
8,3,11875.0,35625.0,395
3,5,4500.0,22500.0,395
15,2,432.0,864.0,395
54,2,495.0,990.0,396
42,4,807.5,3230.0,396
12,5,3200.0,16000.0,396
23,4,220.0,880.0,396
39,1,3500.0,3500.0,396
40,3,8500.0,25500.0,396
18,1,190.0,190.0,397
32,5,1125.0,5625.0,397
25,2,750.0,1500.0,397
44,3,1250.0,3750.0,397
49,1,1080.0,1080.0,397
13,1,2800.0,2800.0,397
47,4,320.0,1280.0,397
15,3,480.0,1440.0,397
10,2,4275.0,8550.0,398
5,3,585.0,1755.0,398
50,2,380.0,760.0,398
16,3,332.5,997.5,398
36,2,361.0,722.0,399
4,4,2200.0,8800.0,400
7,4,3780.0,15120.0,400
37,4,450.0,1800.0,401
56,4,420.0,1680.0,401
8,5,12500.0,62500.0,401
57,2,135.0,270.0,402
36,5,361.0,1805.0,402
39,3,3150.0,9450.0,402
30,5,342.0,1710.0,402
28,2,220.0,440.0,402
9,5,11250.0,56250.0,402
4,4,2090.0,8360.0,402
17,5,522.5,2612.5,402
42,5,850.0,4250.0,403
